PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
MSI X99A GODLIKE GAMING CARBON,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,549.59,271,"Seattle, Washington",Seattle,Washington,United States of America,
Intel Xeon E5-2630 V4,,"Speed:2.2GHz,Cores:10,TDP:85W",528.95,647.99,123,Bombay,Bombay,Maharashtra,India,
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,114,San Francisco,South San Francisco,California,United States of America,
Intel Core i7-5930K,,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,45,Mexico City,Monterrey,Nuevo León,Mexico,05/02/2011
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB",1051.97,1449.99,163,Sydney,Sydney,New South Wales,Australia,08/02/2011
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,41,Mexico City,Monterrey,Nuevo León,Mexico,10/02/2011
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,81,Toronto,Toronto,Ontario,Canada,17/02/2011
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,273,New Jersey,South Brunswick,New Jersey,United States of America,27/02/2011
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,769.99,304,New Jersey,South Brunswick,New Jersey,United States of America,01/03/2011
Asus TUF X299 MARK 1,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",241.15,339.99,148,Sydney,Sydney,New South Wales,Australia,11/03/2011
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,64,"Seattle, Washington",Seattle,Washington,United States of America,15/03/2011
Intel Xeon E5-2699 V4 (OEM/Tray),TRUE,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756,145,Sydney,Sydney,New South Wales,Sydney,17/03/2011
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,20,Beijing,Beijing,Shenzhen,China,
Seagate ST31000340NS - FFP,,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",34.4,43.99,80,Sydney,Toronto,New South Wales,Australia,
Corsair Vengeance LPX,TRUE,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",912.98,1299.99,118,San Francisco,South San Francisco,California,United States of America,
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,65,Sydney,Sydney,New South Wales,Australia,
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,273,New Jersey,South Brunswick,New Jersey,United States of America,
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,18,Mexico City,Monterrey,Nuevo León,Mexico,
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,101,New Jersey,South Brunswick,New Jersey,United States of America,27/04/2011
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,114,Bombay,United States of America,Maharashtra,India,06/05/2011
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,168,Mexico City,Monterrey,Nuevo León,Mexico,07/05/2011
ASRock X299 Taichi,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",214.36,282.98,97,San Francisco,South San Francisco,California,United States of America,08/05/2011
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,1,175,"Southlake, Texas",Southlake,Texas,United States of America,24/05/2011
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,26,Beijing,Beijing,Shenzhen,China,30/05/2011
Intel Xeon E5-2660 V4,TRUE,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,198,San Francisco,United States of America,California,United States of America,13/06/2011
Intel Core i7-3960X Extreme Edition,TRUE,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,5,Bombay,Bombay,Maharashtra,India,23/06/2011
Intel Xeon E5-2643 V4 (OEM/Tray),TRUE,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,121,Beijing,Beijing,Shenzhen,China,01/07/2011
Intel Core i9-7900X,TRUE,"Speed:3.3GHz,Cores:10,TDP:140W",855.82,1029.99,122,Beijing,Beijing,Shenzhen,China,01/07/2011
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,73,Sydney,Sydney,New South Wales,Australia,05/07/2011
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,235,"Seattle, Washington",Seattle,Washington,United States of America,15/07/2011
EVGA 06G-P4-4998-KR,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz",521.03,741.78,165,Toronto,Toronto,Ontario,Canada,21/07/2011
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,125,Beijing,Beijing,Shenzhen,China,30/07/2011
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,62,Toronto,Toronto,Ontario,Canada,31/07/2011
MSI GTX 1080 Ti DUKE 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,739.99,151,Sydney,Sydney,New South Wales,Australia,06/08/2011
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,7,Bombay,Bombay,Maharashtra,India,15/08/2011
EVGA Z270 Classified K,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",234.26,283.98,50,Toronto,Toronto,Ontario,Canada,20/08/2011
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,232,San Francisco,South San Francisco,California,United States of America,31/08/2011
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,27,Mexico City,Monterrey,Nuevo León,Mexico,14/09/2011
Intel Xeon E5-2697 V4,,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,23,Bombay,Bombay,Maharashtra,India,18/09/2011
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,188,Beijing,Beijing,Shenzhen,China,01/10/2011
Intel Xeon E5-2697 V2,,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,2377.09,22,Mexico City,Monterrey,Nuevo León,Mexico,18/10/2011
G.Skill TridentZ RGB,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1330.26,1504.99,176,Toronto,Toronto,Ontario,Canada,20/10/2011
Kingston,,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",556.84,671.38,177,Sydney,Sydney,New South Wales,Australia,26/10/2011
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699,173.5,Toronto,Toronto,Ontario,Canada,29/10/2011
Asus Z10PE-D8 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,174,Sydney,Sydney,New South Wales,Australia,02/11/2011
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,212,San Francisco,South San Francisco,,United States of America,09/11/2011
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,122,Bombay,Bombay,Maharashtra,India,11/11/2011
Samsung MZ-V6P512BW,TRUE,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",223.99,279.99,88,San Francisco,South San Francisco,California,United States of America,22/12/2011
Intel Xeon E5-2697 V4,,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,34,Beijing,Beijing,Shenzhen,China,07/01/2012
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,127,"Southlake, Texas",Southlake,Texas,United States of America,10/01/2012
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,177,San Francisco,South San Francisco,California,United States of America,16/01/2012
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,36,Bombay,Bombay,Maharashtra,India,27/01/2012
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,76,"Seattle, Washington",Seattle,Washington,United States of America,06/02/2012
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,38,Sydney,Sydney,New South Wales,Australia,19/02/2012
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,135,Bombay,Bombay,Maharashtra,India,22/02/2012
Supermicro X10SDV-8C-TLN4F,,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,948.99,137,Beijing,Beijing,Shenzhen,China,26/02/2012
Intel Core i7-4790K,,"Speed:4.0GHz,Cores:4,TDP:88W",461.92,620.95,226,"Seattle, Washington",Seattle,Washington,United States of America,02/03/2012
ATI FirePro W9000,TRUE,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,127,New Jersey,South Brunswick,New Jersey,United States of America,24/03/2012
,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,32,Sydney,Sydney,New South Wales,Australia,27/03/2012
Asus Sabertooth 990FX,,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",252.31,295.72,29,Sydney,Sydney,New South Wales,Australia,05/04/2012
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",-600.92,759.99,83,Toronto,Toronto,Ontario,Canada,05/04/2012
Crucial,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,766.11,34,Bombay,Bombay,Maharashtra,India,07/04/2012
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,161,Toronto,Toronto,Ontario,Canada,07/04/2012
ASRock EP2C602-4L/D16,,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,301.99,55,Mexico City,Monterrey,Nuevo León,Mexico,17/04/2012
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,142,Beijing,Beijing,Shenzhen,China,20/04/2012
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,66,Sydney,Sydney,New South Wales,Australia,03/05/2012
G.Skill Trident Z,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",532.27,722.99,183,San Francisco,South San Francisco,California,United States of America,04/05/2012
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,121,Beijing,Beijing,Shenzhen,China,14/05/2012
Asus Z10PE-D16 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,469.99,65,Sydney,Sydney,New South Wales,Australia,14/05/2012
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,111,Bombay,Bombay,Maharashtra,India,18/05/2012
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,96,San Francisco,South San Francisco,California,United States of America,03/06/2012
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,148,Mexico City,San Francisco,Nuevo León,Mexico,06/06/2012
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,25,Beijing,Beijing,Shenzhen,China,12/06/2012
MSI Z170A KRAIT GAMING,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,299.89,57,Mexico City,Monterrey,Nuevo León,Mexico,20/06/2012
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,128,"Southlake, Texas",Southlake,Texas,United States of America,21/06/2012
Intel Core i7-7820X,,"Speed:3.6GHz,Cores:8,TDP:140W",511.1,678.75,50,Beijing,Beijing,Shenzhen,China,09/07/2012
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,64,"Seattle, Washington",Seattle,Washington,United States of America,19/07/2012
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,227,New Jersey,South Brunswick,New Jersey,United States of America,19/07/2012
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,126,"Southlake, Texas",Southlake,Texas,United States of America,29/07/2012
Intel Xeon E5-2695 V2,TRUE,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,46,Mexico City,Monterrey,Nuevo León,Mexico,01/08/2012
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,147,Sydney,Sydney,New South Wales,Australia,31/08/2012
Intel SSDPECME040T401,,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,8867.99,32,Beijing,Beijing,Shenzhen,China,17/09/2012
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,213,San Francisco,San Francisco,California,United States of America,29/09/2012
Asus KGPE-D16,,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,417.98,8,Bombay,Bombay,Maharashtra,India,29/09/2012
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,106,"Southlake, Texas",Southlake,Texas,United States of America,08/10/2012
Intel Xeon E5-2697 V2,,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,2377.09,33,Sydney,Sydney,New South Wales,Australia,18/10/2012
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,103,"Seattle, Washington",Seattle,Washington,United States of America,21/10/2012
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,35,Mexico City,Monterrey,Nuevo León,Mexico,25/10/2012
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,137,Mexico City,San Francisco,Nuevo León,Mexico,27/10/2012
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,68,"Seattle, Washington",Seattle,Washington,United States of America,26/11/2012
Intel Core i7-4790K,,"Speed:4.0GHz,Cores:4,TDP:88W",461.92,620.95,123,Bombay,Bombay,Maharashtra,India,06/02/2013
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,59,Sydney,Sydney,New South Wales,Australia,08/02/2013
ASRock EP2C612 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:",308.84,358.49,85,Sydney,Sydney,New South Wales,Australia,18/02/2013
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,185,Sydney,Sydney,New South Wales,Australia,07/03/2013
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,86,Beijing,Beijing,Shenzhen,China,07/03/2013
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,54,Bombay,Bombay,Maharashtra,India,24/03/2013
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,32,Sydney,Sydney,New South Wales,Australia,
,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",565.73,699.99,9,Bombay,Bombay,Maharashtra,India,17/05/2013
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,41,Beijing,Beijing,Shenzhen,China,24/06/2013
EVGA 11G-P4-6598-KR,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,53,Sydney,Sydney,New South Wales,Australia,01/07/2013
Hitachi HUS724030ALE641,,"54.03,54.03,54.03,54.03",54.03,65.92,21,Mexico City,Monterrey,Nuevo León,Mexico,
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,63,"Seattle, Washington",Seattle,Washington,United States of America,12/07/2013
Western Digital WD5000AACS,,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",20.14,26.99,136,Beijing,Beijing,Shenzhen,China,20/07/2013
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,169,Bombay,Bombay,Maharashtra,India,21/07/2013
Zotac ZT-P10810D-10P,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,222,"Southlake, Texas",Southlake,Texas,United States of America,23/07/2013
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,45,Sydney,Sydney,New South Wales,Australia,02/08/2013
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,209,"Southlake, Texas",Southlake,Texas,United States of America,13/08/2013
Hitachi HUS724030ALE641,,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",54.03,65.92,47,Toronto,Toronto,Ontario,Canada,21/08/2013
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699,149,Mexico City,Monterrey,Nuevo León,Mexico,06/09/2013
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,220,Toronto,Toronto,Ontario,Canada,09/09/2013
G.Skill Trident Z,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",601.56,725.99,99,San Francisco,South San Francisco,California,United States of America,01/10/2013
Intel Xeon E5-2680 V2,,"Speed:2.8GHz,Cores:10,TDP:115W",567.81,701.95,63,Sydney,Sydney,New South Wales,Australia,16/10/2013
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,758.99,225,Sydney,Sydney,New South Wales,Australia,22/10/2013
Intel Xeon E5-2687W V4,,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,2042.69,49,Beijing,Beijing,Shenzhen,China,05/11/2013
Samsung MZ-75E120B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",74.41,88.99,163,Sydney,San Francisco,New South Wales,Australia,17/11/2013
Intel Core i9-7900X,,"Speed:3.3GHz,Cores:10,TDP:140W",855.82,1029.99,170,"Seattle, Washington",Seattle,Washington,United States of America,22/11/2013
Asus X99-E WS/USB 3.1,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,482.49,171,San Francisco,South San Francisco,California,United States of America,23/11/2013
Intel Core i7-3960X Extreme Edition,,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,106,San Francisco,South San Francisco,California,United States of America,04/12/2013
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,98,"Seattle, Washington",Seattle,Washington,United States of America,-2042
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,35,Sydney,Sydney,New South Wales,Australia,19/12/2013
ASRock C2750D4I,TRUE,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",339.55,401.98,113,Bombay,Bombay,Maharashtra,India,21/12/2013
Gigabyte GA-X99-UD5 WIFI,TRUE,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,305,141,Sydney,Sydney,New South Wales,Australia,25/12/2013
Corsair CB-9060011-WW,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,29,Sydney,Sydney,New South Wales,Australia,10/01/2014
Samsung MZ-75E120B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",74.41,88.99,150,Mexico City,San Francisco,Nuevo León,Mexico,11/01/2014
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,133,"Southlake, Texas",Southlake,Texas,United States of America,15/01/2014
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,110,Bombay,Bombay,Maharashtra,India,15/01/2014
Corsair Dominator Platinum,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,42,Beijing,Beijing,Shenzhen,China,29/01/2014
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,175,Sydney,Sydney,New South Wales,Australia,09/02/2014
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,150,Sydney,San Francisco,New South Wales,Australia,11/02/2014
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,88,"Seattle, Washington",Seattle,Washington,US,17/02/2014
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,180,San Francisco,South San Francisco,California,United States of America,23/02/2014
Asus X99-DELUXE/U3.1,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,440.3,33,Bombay,Bombay,Maharashtra,India,26/02/2014
Intel Xeon E5-2683 V4,,"Speed:2.1GHz,Cores:16,TDP:120W",1706.95,1899.99,107,New Jersey,South Brunswick,New Jersey,South Brunswick,02/03/2014
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,60,Sydney,Sydney,New South Wales,Australia,03/03/2014
Intel Xeon E5-2695 V2,,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,70,Toronto,Toronto,Ontario,Canada,04/03/2014
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,157,Toronto,Toronto,Ontario,Canada,06/03/2014
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,68,"Seattle, Washington",Seattle,Washington,United States of America,07/03/2014
Corsair CB-9060011-WW,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,106,"Southlake, Texas",Southlake,Texas,United States of America,2014-03-12-15-2024
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,48,Beijing,Beijing,Shenzhen,China,17/03/2014
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,66,Sydney,Sydney,New South Wales,Australia,21/03/2014
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,686.99,29,Bombay,Bombay,Maharashtra,India,24/03/2014
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,197,"Southlake, Texas",Southlake,Texas,United States of America,19/04/2014
ASRock X99 Extreme11,TRUE,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",380.55,469.99,8,Beijing,Beijing,Shenzhen,China,18/05/2014
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,97,San Francisco,South San Francisco,California,United States of America,20/05/2014
Intel Xeon E5-2687W,,"Speed:3.1GHz,Cores:8,TDP:150W",581.16,710.99,50,Beijing,Beijing,Shenzhen,China,05/06/2014
Intel Xeon E5-2683 V4,,"Speed:2.1GHz,Cores:16,TDP:120W",1706.95,1899.99,35,Bombay,Bombay,Maharashtra,Bombay,06/06/2014
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,150,Mexico City,Monterrey,Nuevo León,Mexico,12/06/2014
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756,181,New Jersey,South Brunswick,New Jersey,South Brunswick,17/06/2014
Intel Core i7-5960X,,"Speed:3.0GHz,Cores:8,TDP:140W",865.59,1009.79,148,Sydney,Sydney,New South Wales,AU,19/06/2014
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,72,Sydney,Sydney,New South Wales,Australia,04/07/2014
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,158,San Francisco,South San Francisco,California,United States of America,11/07/2014
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,50,Mexico City,Monterrey,Nuevo León,Mexico,04/08/2014
