PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,114.0,Bombay,United States of America,Maharashtra,India,2011-06-05
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,168.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2011-07-05
ASRock X299 Taichi,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",214.36,282.98,97.0,San Francisco,South San Francisco,California,United States,2011-08-05
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,1.0,175.0,"Southlake, Texas",Southlake,Texas,United States,
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,26.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-2660 V4,True,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,198.0,San Francisco,United States of America,California,United States,
Intel Core i7-3960X Extreme Edition,True,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,5.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2643 V4 (OEM/Tray),True,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,121.0,Beijing,Beijing,Beijing,China,2011-01-07
Intel Core i9-7900X,True,"Speed:3.3GHz,Cores:10,TDP:140W",855.82,1029.99,122.0,Beijing,Beijing,Beijing,China,2011-01-07
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,73.0,Sydney,Sydney,New South Wales,Australia,2011-05-07
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,235.0,"Seattle, Washington",Seattle,Washington,United States,
EVGA 06G-P4-4998-KR,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz",521.03,741.78,165.0,Toronto,Toronto,Ontario,Canada,
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,125.0,Beijing,Beijing,Beijing,China,
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,62.0,Toronto,Toronto,Ontario,Canada,
MSI GTX 1080 Ti DUKE 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,739.99,151.0,Sydney,Sydney,New South Wales,Australia,2011-06-08
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,7.0,Bombay,Bombay,Maharashtra,India,
EVGA Z270 Classified K,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",234.26,283.98,50.0,Toronto,Toronto,Ontario,Canada,
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,232.0,San Francisco,South San Francisco,California,United States,
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,27.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Intel Xeon E5-2697 V4,,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,23.0,Bombay,Bombay,Maharashtra,India,
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,188.0,Beijing,Beijing,Beijing,China,2011-01-10
Intel Xeon E5-2697 V2,,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,2377.09,22.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
G.Skill TridentZ RGB,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1330.26,1504.99,176.0,Toronto,Toronto,Ontario,Canada,
Kingston,,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",556.84,671.38,177.0,Sydney,Sydney,New South Wales,Australia,
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699.0,173.5,Toronto,Toronto,Ontario,Canada,
Asus Z10PE-D8 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,174.0,Sydney,Sydney,New South Wales,Australia,2011-02-11
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,212.0,San Francisco,South San Francisco,,United States,2011-09-11
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,122.0,Bombay,Bombay,Maharashtra,India,2011-11-11
Samsung MZ-V6P512BW,True,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",223.99,279.99,88.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2697 V4,,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,34.0,Beijing,Beijing,Beijing,China,2012-07-01
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,127.0,"Southlake, Texas",Southlake,Texas,United States,2012-10-01
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,177.0,San Francisco,South San Francisco,California,United States,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,36.0,Bombay,Bombay,Maharashtra,India,
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,76.0,"Seattle, Washington",Seattle,Washington,United States,2012-06-02
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,38.0,Sydney,Sydney,New South Wales,Australia,
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,135.0,Bombay,Bombay,Maharashtra,India,
Supermicro X10SDV-8C-TLN4F,,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,948.99,137.0,Beijing,Beijing,Beijing,China,
Intel Core i7-4790K,,"Speed:4.0GHz,Cores:4,TDP:88W",461.92,620.95,226.0,"Seattle, Washington",Seattle,Washington,United States,2012-02-03
ATI FirePro W9000,True,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,127.0,New Jersey,South Brunswick,New Jersey,United States,
Asus Sabertooth 990FX,,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",252.31,295.72,29.0,Sydney,Sydney,New South Wales,Australia,2012-05-04
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,83.0,Toronto,Toronto,Ontario,Canada,2012-05-04
Crucial,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,766.11,34.0,Bombay,Bombay,Maharashtra,India,2012-07-04
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,161.0,Toronto,Toronto,Ontario,Canada,2012-07-04
ASRock EP2C602-4L/D16,,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,301.99,55.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,142.0,Beijing,Beijing,Beijing,China,
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,66.0,Sydney,Sydney,New South Wales,Australia,2012-03-05
G.Skill Trident Z,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",532.27,722.99,183.0,San Francisco,South San Francisco,California,United States,2012-04-05
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,121.0,Beijing,Beijing,Beijing,China,
Asus Z10PE-D16 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,469.99,65.0,Sydney,Sydney,New South Wales,Australia,
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,111.0,Bombay,Bombay,Maharashtra,India,
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,96.0,San Francisco,South San Francisco,California,United States,2012-03-06
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,148.0,Mexico City,San Francisco,California,United States,2012-06-06
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,25.0,Beijing,Beijing,Beijing,China,2012-12-06
MSI Z170A KRAIT GAMING,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,299.89,57.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,128.0,"Southlake, Texas",Southlake,Texas,United States,
Intel Core i7-7820X,,"Speed:3.6GHz,Cores:8,TDP:140W",511.1,678.75,50.0,Beijing,Beijing,Beijing,China,2012-09-07
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,64.0,"Seattle, Washington",Seattle,Washington,United States,
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,227.0,New Jersey,South Brunswick,New Jersey,United States,
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,126.0,"Southlake, Texas",Southlake,Texas,United States,
Intel Xeon E5-2695 V2,True,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,46.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2012-01-08
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,147.0,Sydney,Sydney,New South Wales,Australia,
Intel SSDPECME040T401,,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,8867.99,32.0,Beijing,Beijing,Beijing,China,
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,213.0,San Francisco,San Francisco,California,United States,
Asus KGPE-D16,,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,417.98,8.0,Bombay,Bombay,Maharashtra,India,
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,106.0,"Southlake, Texas",Southlake,Texas,United States,2012-08-10
Intel Xeon E5-2697 V2,,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,2377.09,33.0,Sydney,Sydney,New South Wales,Australia,
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,103.0,"Seattle, Washington",Seattle,Washington,United States,
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,35.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,137.0,Mexico City,San Francisco,California,United States,
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,68.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Core i7-4790K,,"Speed:4.0GHz,Cores:4,TDP:88W",461.92,620.95,123.0,Bombay,Bombay,Maharashtra,India,2013-06-02
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,59.0,Sydney,Sydney,New South Wales,Australia,2013-08-02
ASRock EP2C612 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:",308.84,358.49,85.0,Sydney,Sydney,New South Wales,Australia,
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,185.0,Sydney,Sydney,New South Wales,Australia,2013-07-03
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,86.0,Beijing,Beijing,Beijing,China,2013-07-03
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,54.0,Bombay,Bombay,Maharashtra,India,
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,32.0,Sydney,Sydney,New South Wales,Australia,
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,41.0,Beijing,Beijing,Beijing,China,
EVGA 11G-P4-6598-KR,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,53.0,Sydney,Sydney,New South Wales,Australia,2013-01-07
Hitachi HUS724030ALE641,,,54.03,65.92,21.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,63.0,"Seattle, Washington",Seattle,Washington,United States,2013-12-07
Western Digital WD5000AACS,,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",20.14,26.99,136.0,Beijing,Beijing,Beijing,China,
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,169.0,Bombay,Bombay,Maharashtra,India,
Zotac ZT-P10810D-10P,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,222.0,"Southlake, Texas",Southlake,Texas,United States,
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,45.0,Sydney,Sydney,New South Wales,Australia,2013-02-08
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,209.0,"Southlake, Texas",Southlake,Texas,United States,
Hitachi HUS724030ALE641,,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",54.03,65.92,47.0,Toronto,Toronto,Ontario,Canada,
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699.0,149.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2013-06-09
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,220.0,Toronto,Toronto,Ontario,Canada,2013-09-09
G.Skill Trident Z,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",601.56,725.99,99.0,San Francisco,South San Francisco,California,United States,2013-01-10
Intel Xeon E5-2680 V2,,"Speed:2.8GHz,Cores:10,TDP:115W",567.81,701.95,63.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,758.99,225.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-2687W V4,,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,2042.69,49.0,Beijing,Beijing,Beijing,China,2013-05-11
Samsung MZ-75E120B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",74.41,88.99,163.0,Sydney,San Francisco,California,United States,
Intel Core i9-7900X,,"Speed:3.3GHz,Cores:10,TDP:140W",855.82,1029.99,170.0,"Seattle, Washington",Seattle,Washington,United States,
Asus X99-E WS/USB 3.1,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,482.49,171.0,San Francisco,South San Francisco,California,United States,
Intel Core i7-3960X Extreme Edition,,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,106.0,San Francisco,South San Francisco,California,United States,2013-04-12
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,98.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,35.0,Sydney,Sydney,New South Wales,Australia,
ASRock C2750D4I,True,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",339.55,401.98,113.0,Bombay,Bombay,Maharashtra,India,
Gigabyte GA-X99-UD5 WIFI,True,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,305.0,141.0,Sydney,Sydney,New South Wales,Australia,
Corsair CB-9060011-WW,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,29.0,Sydney,Sydney,New South Wales,Australia,2014-10-01
Samsung MZ-75E120B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",74.41,88.99,150.0,Mexico City,San Francisco,California,United States,2014-11-01
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,133.0,"Southlake, Texas",Southlake,Texas,United States,
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,110.0,Bombay,Bombay,Maharashtra,India,
Corsair Dominator Platinum,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,42.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,175.0,Sydney,Sydney,New South Wales,Australia,2014-09-02
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,150.0,Sydney,San Francisco,California,United States,2014-11-02
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,88.0,"Seattle, Washington",Seattle,Washington,United States,
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,180.0,San Francisco,South San Francisco,California,United States,
Asus X99-DELUXE/U3.1,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,440.3,33.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2683 V4,,"Speed:2.1GHz,Cores:16,TDP:120W",1706.95,1899.99,107.0,New Jersey,South Brunswick,New Jersey,United States,2014-02-03
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,60.0,Sydney,Sydney,New South Wales,Australia,2014-03-03
Intel Xeon E5-2695 V2,,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,70.0,Toronto,Toronto,Ontario,Canada,2014-04-03
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,157.0,Toronto,Toronto,Ontario,Canada,2014-06-03
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",618.63,704.99,68.0,"Seattle, Washington",Seattle,Washington,United States,2014-07-03
Corsair CB-9060011-WW,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,106.0,"Southlake, Texas",Southlake,Texas,United States,
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,48.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,66.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,686.99,29.0,Bombay,Bombay,Maharashtra,India,
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,197.0,"Southlake, Texas",Southlake,Texas,United States,
ASRock X99 Extreme11,True,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",380.55,469.99,8.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",602.4,680.99,97.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2687W,,"Speed:3.1GHz,Cores:8,TDP:150W",581.16,710.99,50.0,Beijing,Beijing,Beijing,China,2014-05-06
Intel Xeon E5-2683 V4,,"Speed:2.1GHz,Cores:16,TDP:120W",1706.95,1899.99,35.0,Bombay,Bombay,Maharashtra,India,2014-06-06
Western Digital WDS250G1B0B,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",70.71,89.99,150.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2014-12-06
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756.0,181.0,New Jersey,South Brunswick,New Jersey,United States,
Intel Core i7-5960X,,"Speed:3.0GHz,Cores:8,TDP:140W",865.59,1009.79,148.0,Sydney,Sydney,New South Wales,Australia,
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,72.0,Sydney,Sydney,New South Wales,Australia,2014-04-07
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,158.0,San Francisco,South San Francisco,California,United States,2014-11-07
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,50.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2014-04-08
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,125.0,"Southlake, Texas",Southlake,Texas,United States,
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,86.0,"Seattle, Washington",Seattle,Washington,United States,2014-04-09
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799.0,35.0,Sydney,Sydney,New South Wales,Australia,2014-12-09
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,122.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,35.0,Bombay,Bombay,Maharashtra,India,2014-11-10
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,109.0,Bombay,Bombay,Maharashtra,India,2014-12-10
Western Digital WD5000AACS,True,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",20.14,26.99,0.0,Mexico City,Mexico City,Nuevo Leon,Mexico,
Seagate ST1000DM010,,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,49.37,82.0,Toronto,Toronto,Ontario,Canada,2014-03-11
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,50.0,Toronto,Toronto,Ontario,Canada,2014-05-11
Western Digital WD101KRYZ,,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,443.64,264.0,San Francisco,Toronto,Ontario,Canada,2014-03-12
Western Digital WD2500AVVS,,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,15.55,85.0,Toronto,Toronto,Ontario,Canada,
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,227.0,"Seattle, Washington",Seattle,Washington,United States,
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,96.0,San Francisco,South San Francisco,California,United States,
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,3.0,Bombay,Bombay,Maharashtra,India,2015-06-01
Intel Core i7-3960X Extreme Edition,,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,73.0,"Seattle, Washington",Seattle,Washington,United States,
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,6.0,Bombay,Bombay,Maharashtra,India,
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,38.0,Beijing,Beijing,Beijing,China,2015-04-02
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,41.0,Beijing,Beijing,Beijing,China,2015-11-02
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,178.0,San Francisco,South San Francisco,California,United States,2015-12-02
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,38.0,Bombay,Bombay,Maharashtra,India,
Crucial,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,766.11,49.0,Beijing,Beijing,Beijing,China,
Samsung MZ-75E500B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",157.81,178.09,51.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,36.0,Bombay,Bombay,Maharashtra,India,2015-01-03
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,97.0,San Francisco,South San Francisco,California,United States,2015-05-03
Seagate ST31000340NS - FFP,,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",,43.99,56.0,Beijing,Beijing,Beijing,China,
